back_end,barycentric_event_time,burst_bandwidth,burst_width,burst_width_err,decl,decl_err,discovery_date,dm,dm_model,filename,filetype,fluence,fluence_err,flux,flux_err,frac_lin_pol,galactic_max_dm,galactic_max_dm_model,group,host_redshift,inst_bandwidth,internal_name,lastmodified,name,num_channels,num_files,photometry_date,photometry_id,public_webpage,ra,ra_err,ref_freq,region_filename,remarks,repeater_of_objid,reporter_name,reports_id,rm,rm_err,sampling_time,scattering_time,scattering_time_err,snr,telescope,telescope_mode,time_received,tns_id,ra_frac,dec_frac,gl_frac,gb_frac
Other-,,,6.0,0.2,-14:04:00.00,25 arcmin,2020-09-06 21:40:50.923,577.8,0.2,https://wis-tns.weizmann.ac.il/system/files/uploaded/CRAFT/tns_20200906A_atrep_81456_CRAFT.png,Graphics,59.0,17.0,0.0,,,36.0,NE2001,CRAFT,,336.0,FRB200906,2020-09-07 08:26:43.000,FRB 20200906A,336,1,2020-09-06 21:40:50.923,791,,03:35:00.000,25 arcmin,864.5,https://wis-tns.weizmann.ac.il/system/files/uploaded/CRAFT/20200906A_CRAFT_763_region-file.fits,De-dispersed waterfall plot of the coadded spectrum from the two adjacent beams in which the burst was detected strongly.,,"S. Bhandari (CSIRO), Pravir Kumar (Swinburne University of Technology), R. M. Shannon (Swinburne University of Technology),  K. W. Bannister (CSIRO)",81456,,,1.7,,,16.1,ASKAP,Incoherent,2020-09-07 08:26:43.000,66119,53.75,-14.066666666666666,-157.4248249073024,-50.86150751859242
Other-,,,,,-39:28:60.00,15 arcmin,2020-06-27 19:23:41.644,294.0,1,,,28.0,3.0,0.0,,,40.0,NE2001,CRAFT,,336.0,FRB 200627,,FRB 20200627A,336,,2020-06-27 19:23:41.644,787,,21:47:00.000,15 arcmin,920.5,,Burst discovered in the incoherent sum of 31 ASKAP antennas.,,"R. M. Shannon (Swinburne), P. Kumar (Swinburne), K. Bannister (CSIRO), V. A. Moss (CSIRO)",79945,,,1.7,,,11.0,ASKAP,Incoherent,2020-08-13 10:13:27.000,65101,326.75,-39.483333333333334,3.9539861250314914,-49.046632147092
Other-,,,1.3,,-05:08:24.10,1.2 deg,2020-06-07 10:37:21.700,466.9,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200607A_atrep_79778_FRBCAT.png,Graphics,51.0,,0.0,,,31.0,NE2001,FRBCAT,,31.25,FRB200607,2020-08-12 09:08:41.000,FRB 20200607A,40,1,2020-06-07 10:37:21.700,750,,13:41:30.650,4.80 arcsec,835.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79778,,,0.327,,,41.0,MOST,UTMOST,2020-08-12 09:08:40.000,64995,205.37770833333335,-5.140027777777778,-35.73299079111109,55.94193491958073
Other-,,,,,-65:35:42.70,1.2 deg,2020-05-08 07:42:09.500,629.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200508A_atrep_79777_FRBCAT.png,Graphics,29.7,,0.0,,,144.9,NE2001,FRBCAT,,31.25,FRB200508,2020-08-12 09:08:38.000,FRB 20200508A,40,1,2020-05-08 07:42:09.500,749,,09:01:32.390,4.80 arcsec,835.0,,Dedispersed waterfall plot. Frequency time spectrum below and dedispersed time series above.,,Emily Petroff,79777,,,0.327,,,14.33,MOST,UTMOST,2020-08-12 09:08:37.000,64994,135.38495833333334,-65.59519444444445,-77.31406739689709,-12.963782131223809
Other-,2020-04-23 20:11:19.680,200.0,10.0,10.0,+65:43:00.63,0.80 arcsec,2020-04-23 20:11:19.680,349.8,,,,1.3,1.3,0.13,0.13,,,,VLA-realfast,,640.0,TFST0001_TEST_R3_10ms_000.58962.831878599536.8.1_seg12-i424-dm44-dt0,,FRB 20200423A,640,,2020-04-23 20:11:19.680,565,http://www.astronomerstelegram.org/?read=13664,01:58:00.634,0.80 arcsec,1680.0,,,FRB  20180916B,Casey Law,69021,,,10.0,,,13.0,VLA,WIDAR,2020-04-27 17:48:30.000,58774,29.502641666666666,65.71684166666667,130.21141571695358,3.598559256418812
Other-,,,10.49,,+65:43:00.31,0 arcsec,2020-03-24 09:31:23.901,349.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200324C_atrep_79821_FRBCAT.pdf,,3.51,,0.0,,,200.0,NE2001,FRBCAT,0.0337,200.0,FRB20180916B,2020-08-12 09:20:26.000,FRB 20200324C,2048,1,2020-03-24 09:31:23.901,786,,01:58:00.750,0 arcsec,400.0,,"Dedispersed waterfall plot, dispersion vs time plot, and dispersed waterfall plot",FRB  20180916B,Emily Petroff,79821,,,0.0,,,26.65,GMRT,GMRT-Band3,2020-08-12 09:20:26.000,65034,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Other-,,,10.49,,+65:43:00.31,0 arcsec,2020-03-24 08:28:40.842,349.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200324B_atrep_79820_FRBCAT.pdf,,1.53,,0.0,,,200.0,NE2001,FRBCAT,0.0337,200.0,FRB20180916B,2020-08-12 09:20:20.000,FRB 20200324B,2048,1,2020-03-24 08:28:40.842,785,,01:58:00.750,0 arcsec,400.0,,"Dedispersed waterfall plot, dispersion vs time plot, and dispersed waterfall plot",FRB  20180916B,Emily Petroff,79820,,,0.0,,,11.6,GMRT,GMRT-Band3,2020-08-12 09:20:19.000,65033,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Clear-,,,,,+65:42:36.00,1.1833333333333 deg,2020-03-24 21:35:53.719,346.14,3.23,,,,,0.0,0.0,,104.32,NE2001,CHIMEFRB,,400.0,78294947,,FRB 20200324A,16384,,2020-03-24 21:35:53.719,548,https://www.chime-frb.ca/repeaters,01:39:04.800,31 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65098,,,0.98304,,,13.02,CHIME,FRB,2020-03-26 17:53:46.000,56446,24.77,65.71000000000001,128.30304598638415,3.200788955940075
Other-,,,10.49,,+65:43:00.31,0 arcsec,2020-03-23 10:53:34.901,349.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200323B_atrep_79819_FRBCAT.pdf,,15.11,,0.0,,,200.0,NE2001,FRBCAT,0.0337,200.0,FRB20180916B,2020-08-12 09:20:13.000,FRB 20200323B,2048,1,2020-03-23 10:53:34.901,784,,01:58:00.750,0 arcsec,400.0,,"Dedispersed waterfall plot, dispersion vs time plot, and dispersed waterfall plot",FRB  20180916B,Emily Petroff,79819,,,0.0,,,114.75,GMRT,GMRT-Band3,2020-08-12 09:20:13.000,65032,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Other-,,,5.24,,+65:43:00.31,0 arcsec,2020-03-23 10:07:02.778,349.0,,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200323A_atrep_79817_FRBCAT.pdf,,8.89,,0.0,,,200.0,NE2001,FRBCAT,0.0337,200.0,FRB20180916B,2020-08-12 09:20:04.000,FRB 20200323A,2048,1,2020-03-23 10:07:02.778,783,,01:58:00.750,0 arcsec,400.0,,"Dedispersed waterfall plot, dispersion vs time plot, and dispersed waterfall plot",FRB  20180916B,Emily Petroff,79817,,,0.0,,,95.51,GMRT,GMRT-Band3,2020-08-12 09:20:04.000,65030,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Clear-,,,,,+46:58:12.00,33 arcmin,2020-03-14 15:22:41.274,575.83,6.47,,,,,0.0,0.0,,71.8,NE2001,CHIMEFRB,,400.0,77049697,,FRB 20200314A,16384,,2020-03-14 15:22:41.274,547,https://www.chime-frb.ca/repeaters,18:54:26.400,22 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20190208A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65097,,,0.98304,,,29.3,CHIME,FRB,2020-03-26 17:53:46.000,56445,283.61,46.97,77.44678045282534,19.792634515151057
Clear-,,,,,+46:16:12.00,45 arcmin,2020-03-07 05:07:50.023,308.94,1.62,,,,,0.0,0.0,,53.34,NE2001,CHIMEFRB,,400.0,75987838,,FRB 20200307A,16384,,2020-03-07 05:07:50.023,546,https://www.chime-frb.ca/repeaters,08:09:28.800,34 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20190907A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65096,,,0.98304,,,8.69,CHIME,FRB,2020-03-26 17:53:46.000,56444,122.37,46.269999999999996,174.26563011795946,31.48438048322358
Clear-,,,,,+73:37:48.00,1.6666666666667 deg,2020-03-02 01:52:16.447,194.1,12.94,,,,,0.0,0.0,,104.08,NE2001,CHIMEFRB,,400.0,75187874,,FRB 20200302A,16384,,2020-03-02 01:52:16.447,545,https://www.chime-frb.ca/repeaters,04:20:40.800,31 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180814A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65095,,,0.98304,,,15.18,CHIME,FRB,2020-03-26 17:53:46.000,56443,65.17,73.63,137.13141745556578,16.251268660050698
Clear-,,,,,+73:37:48.00,1.7666666666667 deg,2020-02-24 01:47:54.332,187.63,6.47,,,,,0.0,0.0,,93.66,NE2001,CHIMEFRB,,400.0,74343857,,FRB 20200224A,16384,,2020-02-24 01:47:54.332,544,https://www.chime-frb.ca/repeaters,03:54:38.400,36 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180814A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65094,,,0.98304,,,9.2,CHIME,FRB,2020-03-26 17:53:46.000,56442,58.66,73.63,135.74343997915707,14.995721146908313
Clear-,,,,,+65:43:48.00,58 arcmin,2020-02-21 00:09:48.615,342.91,6.47,,,,,0.0,0.0,,190.95,NE2001,CHIMEFRB,,400.0,73909400,,FRB 20200221A,16384,,2020-02-21 00:09:48.615,543,https://www.chime-frb.ca/repeaters,02:15:02.400,25 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65093,,,0.98304,,,24.72,CHIME,FRB,2020-03-26 17:51:39.000,56441,33.76,65.73,131.89743535793042,4.08118588342654
Other-,,,14.0,4.0,+65:43:00.31,24 arcmin,2020-02-20 13:48:53.200,350.1,0.1,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200220D_atrep_79816_FRBCAT.png,Graphics,19.0,8.0,1.4,0.4,,200.0,NE2001,FRBCAT,0.0337,64.0,FRB20180916B,2020-08-12 09:19:58.000,FRB 20200220D,256,1,2020-02-20 13:48:53.200,782,,01:58:00.750,24 arcmin,328.0,,Dedispersed waterfall plot from Pilia et al. (2020),FRB  20180916B,Emily Petroff,79816,,,0.128,,,16.0,SRT,LP-DualBand,2020-08-12 09:19:57.000,65029,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Other-,,,9.0,4.0,+65:43:00.31,24 arcmin,2020-02-20 13:37:39.437,349.4,0.1,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200220C_atrep_79814_FRBCAT.png,Graphics,13.0,8.0,1.5,0.7,,200.0,NE2001,FRBCAT,0.0337,64.0,FRB20180916B,2020-08-12 09:19:51.000,FRB 20200220C,256,1,2020-02-20 13:37:39.437,781,,01:58:00.750,24 arcmin,328.0,,Dedispersed waterfall plot from Pilia et al. (2020),FRB  20180916B,Emily Petroff,79814,,,0.128,,,13.6,SRT,LP-DualBand,2020-08-12 09:19:51.000,65028,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Other-,,,13.0,4.0,+65:43:00.31,24 arcmin,2020-02-20 13:28:25.983,349.8,0.1,https://wis-tns.weizmann.ac.il/system/files/uploaded/FRBCAT/tns_20200220B_atrep_79813_FRBCAT.png,Graphics,37.0,16.0,2.8,0.9,,200.0,NE2001,FRBCAT,0.0337,64.0,FRB20180916B,2020-08-12 09:19:45.000,FRB 20200220B,256,1,2020-02-20 13:28:25.983,780,,01:58:00.750,24 arcmin,328.0,,Dedispersed waterfall plot from Pilia et al. (2020),FRB  20180916B,Emily Petroff,79813,,,0.128,,,31.7,SRT,LP-DualBand,2020-08-12 09:19:44.000,65027,29.503125,65.71675277777778,130.21163030140505,3.5985199443091433
Clear-,,,,,+65:43:12.00,1.1333333333333 deg,2020-02-20 00:10:09.913,352.61,3.23,,,,,0.0,0.0,,198.04,NE2001,CHIMEFRB,,400.0,73726599,,FRB 20200220A,16384,,2020-02-20 00:10:09.913,542,https://www.chime-frb.ca/repeaters,01:59:24.000,27 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65092,,,0.98304,,,11.79,CHIME,FRB,2020-03-26 17:51:39.000,56440,29.85,65.72,130.34962548718806,3.6358098906181113
Clear-,,,,,+65:42:36.00,1.3 deg,2020-02-19 23:53:36.995,346.14,3.23,,,,,0.0,0.0,,199.8,NE2001,CHIMEFRB,,400.0,73725034,,FRB 20200219A,16384,,2020-02-19 23:53:36.995,541,https://www.chime-frb.ca/repeaters,01:43:04.800,34 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65091,,,0.98304,,,8.83,CHIME,FRB,2020-03-26 17:51:39.000,56439,25.77,65.71000000000001,128.7088749977413,3.2717630987463107
Clear-,,,,,+65:43:48.00,1.2666666666667 deg,2020-02-04 01:17:21.373,347.76,1.62,,,,,0.0,0.0,,193.22,NE2001,CHIMEFRB,,400.0,71785167,,FRB 20200204E,16384,,2020-02-04 01:17:21.373,540,https://www.chime-frb.ca/repeaters,02:07:55.200,36 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65090,,,0.98304,,,9.15,CHIME,FRB,2020-03-26 17:51:39.000,56438,31.98,65.73,131.19488375172895,3.8712685822760493
Clear-,,,,,+65:43:48.00,1.2333333333333 deg,2020-02-04 01:03:26.182,347.76,1.62,,,,,0.0,0.0,,198.7,NE2001,CHIMEFRB,,400.0,71784833,,FRB 20200204D,16384,,2020-02-04 01:03:26.182,539,https://www.chime-frb.ca/repeaters,01:57:55.200,35 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65089,,,0.98304,,,10.01,CHIME,FRB,2020-03-26 17:51:39.000,56437,29.48,65.73,130.1992344224049,3.6091422776311437
Clear-,,,,,+65:43:48.00,53 arcmin,2020-02-04 00:59:50.322,351.0,1.62,,,,,0.0,0.0,,104.32,NE2001,CHIMEFRB,,400.0,71784510,,FRB 20200204C,16384,,2020-02-04 00:59:50.322,538,https://www.chime-frb.ca/repeaters,01:58:33.600,19 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65088,,,0.98304,,,51.77,CHIME,FRB,2020-03-26 17:51:39.000,56436,29.64,65.73,130.26324497276264,3.6247663631326352
Clear-,,,,,+65:43:48.00,1.1833333333333 deg,2020-02-04 00:57:31.674,346.14,3.23,,,,,0.0,0.0,,199.53,NE2001,CHIMEFRB,,400.0,71784400,,FRB 20200204B,16384,,2020-02-04 00:57:31.674,537,https://www.chime-frb.ca/repeaters,01:56:02.400,31 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65087,,,0.98304,,,12.67,CHIME,FRB,2020-03-26 17:51:39.000,56435,29.01,65.73,130.0109881867612,3.5641617401777093
Clear-,,,,,+72:18:36.00,1.7166666666667 deg,2020-02-04 00:26:54.805,370.41,1.62,,,,,0.0,0.0,,135.6,NE2001,CHIMEFRB,,400.0,71780218,,FRB 20200204A,16384,,2020-02-04 00:26:54.805,536,https://www.chime-frb.ca/repeaters,01:26:33.600,35 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65086,,,0.98304,,,9.2,CHIME,FRB,2020-03-26 17:51:39.000,56434,21.64,72.31,126.24654346887232,9.573750916212703
Clear-,,,,,+65:43:48.00,1.2333333333333 deg,2020-02-03 01:07:23.100,351.0,1.62,,,,,0.0,0.0,,198.56,NE2001,CHIMEFRB,,400.0,71665813,,FRB 20200203A,16384,,2020-02-03 01:07:23.100,535,https://www.chime-frb.ca/repeaters,01:57:57.600,35 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20180916B,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65085,,,0.98304,,,9.53,CHIME,FRB,2020-03-26 17:51:39.000,56433,29.49,65.73,130.20323618315166,3.6101141498990916
Other-,2020-01-25 12:15:19.610,,,,+07:42:06.84,18 arcmin,2020-01-25 12:15:19.600,179.47,0.05,https://wis-tns.weizmann.ac.il/system/files/uploaded/GBNCC/tns_20200125A_atrep_79237_GBNCC.pdf,,,,0.0,,,25.0,NE2001,GBNCC,,100.0,,2020-08-05 14:28:21.000,FRB 20200125A,4096,1,2020-01-25 12:15:19.600,626,,14:36:31.580,18 arcmin,350.0,,"Dedispersed dynamic spectra without (top left) and with (bottom left) zero-DM filtering. Time series are shown above their respective dedispersed dynamic spectra, and their spectra are shown on the right of each dynamic spectrum. Top right: S/N vs DM of grouped events (black dots in the bottom right panel). DM of single pulse detections as a function of time, where the size of the dots scales with S/N. Single pulse events selected by the grouping algorithm that are associated to FRB 200125 are shown in black, while all other events for that DM range are in grey.",,"Emilie Parent (Dept. of Physics and McGill Space Institute, McGill Univ., Montreal, QC H3A 2T8, Canada) and the GBNCC Collaboration",79237,,,0.08192,,,8.1,GBT,GUPPI,2020-08-05 14:28:21.000,64644,219.13158333333334,7.7019,-0.763381178592283,59.34953710297168
Clear-,,,,,+59:24:00.00,1.05 deg,2020-01-24 19:24:33.448,1378.11,6.47,,,,,0.0,0.0,,78.36,NE2001,CHIMEFRB,,400.0,70381816,,FRB 20200124B,16384,,2020-01-24 19:24:33.448,534,https://www.chime-frb.ca/repeaters,19:39:57.600,36 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20190417A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65084,,,0.98304,,,8.02,CHIME,FRB,2020-03-26 17:51:39.000,56432,294.99,59.4,92.24695963290442,17.876594119591726
Clear-,,,,,+46:57:36.00,41 arcmin,2020-01-24 18:42:58.257,575.83,6.47,,,,,0.0,0.0,,71.79,NE2001,CHIMEFRB,,400.0,70375108,,FRB 20200124A,16384,,2020-01-24 18:42:58.257,533,https://www.chime-frb.ca/repeaters,18:53:24.000,27 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20190208A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65083,,,0.98304,,,15.49,CHIME,FRB,2020-03-26 17:48:33.000,56431,283.35,46.96,77.37572124611437,19.957308726203426
Clear-,,,,,+73:44:24.00,1.7166666666667 deg,2020-01-22 22:23:20.336,101.9,1.62,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69978377,,FRB 20200122G,16384,,2020-01-22 22:23:20.336,532,https://www.chime-frb.ca/repeaters,10:36:45.600,58 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65082,,,0.98304,,,10.47,CHIME,FRB,2020-03-26 17:48:33.000,56430,159.19,73.74,135.99946469504044,39.94656878480718
Clear-,,,,,+73:44:24.00,1.7833333333333 deg,2020-01-22 22:22:21.385,105.14,1.62,,,,,0.0,0.0,,41.01,NE2001,CHIMEFRB,,400.0,69978272,,FRB 20200122F,16384,,2020-01-22 22:22:21.385,531,https://www.chime-frb.ca/repeaters,10:35:45.600,1 deg,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65081,,,0.98304,,,8.9,CHIME,FRB,2020-03-26 17:48:33.000,56429,158.94,73.74,136.06752115160057,39.89992350295764
Clear-,,,,,+73:44:24.00,1.8166666666667 deg,2020-01-22 22:09:52.403,106.75,3.23,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69975309,,FRB 20200122E,16384,,2020-01-22 22:09:52.403,530,https://www.chime-frb.ca/repeaters,10:11:33.600,57 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65080,,,0.98304,,,10.42,CHIME,FRB,2020-03-26 17:48:33.000,56428,152.89,73.74,137.60601118946633,38.695840439109055
Clear-,,,,,+73:44:24.00,1.7166666666667 deg,2020-01-22 22:09:30.870,101.9,1.62,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69975256,,FRB 20200122D,16384,,2020-01-22 22:09:30.870,529,https://www.chime-frb.ca/repeaters,10:11:14.400,53 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65079,,,0.98304,,,13.11,CHIME,FRB,2020-03-26 17:48:33.000,56427,152.81,73.74,137.6249297714721,38.678997741927894
Clear-,,,,,+73:48:00.00,1.8166666666667 deg,2020-01-22 10:28:20.297,106.75,3.23,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69848458,,FRB 20200122C,16384,,2020-01-22 10:28:20.297,528,https://www.chime-frb.ca/repeaters,10:32:50.400,37 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65078,,,0.98304,,,8.34,CHIME,FRB,2020-03-26 17:48:33.000,56426,158.21,73.8,136.2112950133292,39.71818238003279
Clear-,,,,,+73:48:00.00,1.5333333333333 deg,2020-01-22 10:27:00.443,101.9,1.62,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69848452,,FRB 20200122B,16384,,2020-01-22 10:27:00.443,527,https://www.chime-frb.ca/repeaters,10:31:28.800,29 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65077,,,0.98304,,,17.31,CHIME,FRB,2020-03-26 17:48:33.000,56425,157.87,73.8,136.301568423755,39.65359391296946
Clear-,,,,,+73:47:24.00,1.7 deg,2020-01-22 10:20:32.574,101.9,1.62,,,,,0.0,0.0,,40.61,NE2001,CHIMEFRB,,400.0,69841193,,FRB 20200122A,16384,,2020-01-22 10:20:32.574,526,https://www.chime-frb.ca/repeaters,10:30:50.400,31 arcmin,600.0,,Data from the real-time pipeline L4 header,FRB  20181030A,"A. V. Zwaniga, V. M. Kaspi (McGill University), on behalf of the CHIME/FRB Collaboration",65076,,,0.98304,,,13.85,CHIME,FRB,2020-03-26 17:48:33.000,56424,157.71,73.78999999999999,136.35272836695506,39.63031750395884
